ip,timestamp,request,status,size,referrer,user_agent
148.138.49.231,26/Jul/2024:11:15:36,POST /blog HTTP/2.0,301,1673,https://www.twitter.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
241.238.134.88,16/Jul/2024:00:32:36,DELETE /blog HTTP/1.1,404,2912,https://www.facebook.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
180.158.178.72,19/Jul/2024:09:00:12,POST /home HTTP/1.0,200,1557,https://www.twitter.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
103.64.161.87,05/Aug/2024:18:10:24,PUT /blog HTTP/1.1,301,1970,https://www.linkedin.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
52.50.241.32,23/Jul/2024:12:59:21,GET /login HTTP/1.0,400,2331,https://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
169.204.97.253,26/Jul/2024:14:22:23,POST /blog HTTP/1.1,400,2432,https://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
81.54.88.195,08/Aug/2024:16:33:44,POST /login HTTP/1.1,301,1567,https://www.bing.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
225.95.137.93,06/Aug/2024:16:22:37,DELETE /login HTTP/1.0,500,1962,https://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
190.109.0.204,31/Jul/2024:04:27:07,DELETE /about HTTP/1.1,301,1961,https://www.google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
222.148.164.108,14/Jul/2024:20:48:53,POST /signup HTTP/1.1,200,2488,https://www.twitter.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
116.148.177.87,20/Jul/2024:17:09:56,PUT /signup HTTP/1.1,301,1987,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
77.101.185.44,15/Jul/2024:02:33:16,POST /home HTTP/1.1,502,894,https://www.twitter.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
142.167.4.222,24/Jul/2024:16:27:36,POST /products HTTP/2.0,200,4778,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
35.5.155.208,17/Jul/2024:10:02:38,GET /home HTTP/1.1,400,1022,https://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
246.253.222.72,22/Jul/2024:19:48:07,DELETE /signup HTTP/2.0,200,1034,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
83.27.99.214,19/Jul/2024:22:49:54,PUT /signup HTTP/1.0,400,3062,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
6.84.252.211,04/Aug/2024:09:40:54,PUT /contact HTTP/2.0,400,1254,https://www.linkedin.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
32.30.69.75,25/Jul/2024:14:37:34,DELETE /products HTTP/1.1,200,1485,https://www.bing.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
222.184.244.193,04/Aug/2024:17:29:29,PUT /about HTTP/1.1,403,4304,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
220.253.234.101,24/Jul/2024:20:47:06,GET /about HTTP/1.1,400,415,https://www.bing.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
40.235.219.67,06/Aug/2024:06:44:13,DELETE /contact HTTP/1.1,404,1938,https://www.bing.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
120.64.9.4,06/Aug/2024:22:45:51,PUT /blog HTTP/2.0,200,2965,https://www.linkedin.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
250.107.122.184,20/Jul/2024:16:09:24,PUT /contact HTTP/1.0,502,870,https://www.twitter.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
121.204.217.120,18/Jul/2024:13:54:33,DELETE /about HTTP/1.1,500,1733,https://www.facebook.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
182.25.213.158,31/Jul/2024:21:17:26,DELETE /home HTTP/1.0,200,931,https://www.bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
4.152.4.144,10/Aug/2024:19:55:40,PUT /about HTTP/1.1,500,3228,https://www.google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
219.14.159.83,14/Jul/2024:07:53:33,DELETE /signup HTTP/1.0,403,4354,https://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
245.147.14.82,10/Aug/2024:16:31:50,PUT /login HTTP/1.1,403,2346,https://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
179.13.87.147,06/Aug/2024:07:33:44,POST /blog HTTP/1.0,200,1901,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
125.21.34.255,07/Aug/2024:20:12:07,PUT /login HTTP/1.0,403,1856,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
77.246.101.222,08/Aug/2024:02:58:45,POST /contact HTTP/1.0,404,1229,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
71.129.79.19,04/Aug/2024:05:30:28,GET /about HTTP/1.1,200,4053,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
99.15.38.167,23/Jul/2024:18:25:20,DELETE /signup HTTP/2.0,502,3278,https://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
226.132.188.238,21/Jul/2024:03:18:19,GET /signup HTTP/1.1,403,557,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
236.207.254.157,15/Jul/2024:09:53:12,POST /login HTTP/1.0,502,3624,https://www.linkedin.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
186.127.167.133,27/Jul/2024:21:39:43,PUT /blog HTTP/1.1,403,2311,https://www.linkedin.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
4.40.72.152,26/Jul/2024:05:53:34,DELETE /blog HTTP/1.1,301,3187,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
103.230.78.5,08/Aug/2024:06:12:25,DELETE /home HTTP/2.0,502,273,https://www.facebook.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
211.237.35.244,24/Jul/2024:13:22:13,PUT /contact HTTP/1.0,404,1011,https://www.twitter.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
129.62.82.136,26/Jul/2024:19:51:58,POST /login HTTP/1.1,403,3723,https://www.bing.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
91.199.95.254,15/Jul/2024:18:50:38,DELETE /contact HTTP/1.1,502,4926,https://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
146.182.187.80,24/Jul/2024:18:30:00,GET /contact HTTP/1.0,403,4310,https://www.google.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
113.178.133.118,07/Aug/2024:06:33:12,PUT /contact HTTP/2.0,301,1204,https://www.twitter.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
73.14.45.191,09/Aug/2024:07:14:20,POST /signup HTTP/2.0,404,655,https://www.google.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
151.29.185.78,24/Jul/2024:06:12:50,PUT /about HTTP/1.1,301,3445,https://www.twitter.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
217.245.199.122,28/Jul/2024:17:02:26,POST /products HTTP/1.0,200,634,https://www.bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
165.213.121.234,08/Aug/2024:09:35:47,GET /home HTTP/1.0,502,1739,https://www.twitter.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
230.245.229.115,06/Aug/2024:14:11:11,PUT /home HTTP/1.1,500,3162,https://www.twitter.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
130.231.221.126,12/Jul/2024:22:11:38,PUT /signup HTTP/1.1,502,548,https://www.linkedin.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
112.131.44.212,24/Jul/2024:15:25:40,GET /contact HTTP/1.1,301,2416,https://www.linkedin.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
36.11.24.145,18/Jul/2024:03:32:44,PUT /blog HTTP/1.0,301,2551,https://www.twitter.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
47.80.187.113,13/Jul/2024:18:55:35,PUT /blog HTTP/1.1,500,3563,https://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
150.241.153.167,15/Jul/2024:04:44:30,POST /signup HTTP/2.0,400,3270,https://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
153.53.0.245,05/Aug/2024:20:10:21,DELETE /signup HTTP/1.1,301,922,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
142.42.26.166,13/Jul/2024:02:39:24,GET /home HTTP/1.0,301,4748,https://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
111.201.45.29,30/Jul/2024:18:26:11,DELETE /login HTTP/1.1,502,1991,https://www.facebook.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
221.127.226.185,06/Aug/2024:15:26:52,POST /login HTTP/2.0,301,1054,https://www.facebook.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
221.213.145.145,16/Jul/2024:15:40:09,DELETE /blog HTTP/1.1,500,1898,https://www.linkedin.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
92.81.38.164,15/Jul/2024:15:35:50,POST /home HTTP/1.0,502,538,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
8.198.13.255,15/Jul/2024:20:10:14,GET /about HTTP/2.0,400,3786,https://www.twitter.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
192.238.188.58,10/Aug/2024:18:16:20,POST /home HTTP/2.0,200,2698,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
54.207.160.253,19/Jul/2024:10:23:55,GET /contact HTTP/1.0,403,4953,https://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
135.54.159.95,23/Jul/2024:04:15:01,GET /home HTTP/1.1,400,2832,https://www.twitter.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
204.49.103.104,28/Jul/2024:01:12:17,GET /home HTTP/2.0,502,3761,https://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
97.251.211.142,29/Jul/2024:09:30:30,PUT /signup HTTP/1.1,301,3428,https://www.bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
126.79.30.233,11/Aug/2024:08:33:03,PUT /contact HTTP/1.0,200,4195,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
164.29.240.74,05/Aug/2024:00:27:47,GET /contact HTTP/1.1,404,386,https://www.linkedin.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
97.195.37.104,13/Jul/2024:15:43:27,PUT /about HTTP/1.1,403,723,https://www.bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
231.45.184.41,07/Aug/2024:02:34:44,PUT /about HTTP/2.0,502,509,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
136.250.174.134,27/Jul/2024:19:45:39,POST /login HTTP/1.0,200,4399,https://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
63.205.70.117,25/Jul/2024:03:35:27,POST /products HTTP/2.0,301,4193,https://www.twitter.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
130.223.77.19,01/Aug/2024:09:57:38,GET /login HTTP/1.0,301,4354,https://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
167.174.104.64,19/Jul/2024:06:01:02,POST /about HTTP/1.0,404,4811,https://www.linkedin.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
133.53.243.142,09/Aug/2024:15:18:22,DELETE /blog HTTP/1.0,404,4563,https://www.bing.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
210.8.100.158,15/Jul/2024:03:40:03,POST /about HTTP/2.0,404,1582,https://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
206.163.204.182,23/Jul/2024:18:09:40,POST /home HTTP/1.0,502,1199,https://www.linkedin.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
76.109.81.88,07/Aug/2024:07:03:14,PUT /blog HTTP/1.1,200,667,https://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
176.202.78.207,16/Jul/2024:04:25:55,DELETE /about HTTP/1.0,301,2773,https://www.facebook.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
163.112.210.80,07/Aug/2024:17:10:33,GET /about HTTP/2.0,500,630,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
100.183.172.58,25/Jul/2024:11:38:23,POST /about HTTP/1.1,502,2120,https://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
73.204.140.19,16/Jul/2024:22:00:47,GET /contact HTTP/2.0,301,1549,https://www.twitter.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
221.28.249.224,19/Jul/2024:00:36:27,POST /signup HTTP/1.1,301,4742,https://www.google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
180.101.82.102,15/Jul/2024:05:53:45,POST /about HTTP/1.1,502,4024,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
223.44.152.214,21/Jul/2024:16:29:04,POST /about HTTP/1.1,200,3481,https://www.bing.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
164.69.219.185,07/Aug/2024:21:11:42,PUT /signup HTTP/2.0,200,3273,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
125.115.193.41,01/Aug/2024:07:08:32,PUT /home HTTP/1.1,404,1849,https://www.linkedin.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
34.54.196.68,20/Jul/2024:10:55:43,GET /about HTTP/2.0,200,4584,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
158.165.55.253,29/Jul/2024:16:22:42,POST /about HTTP/2.0,500,2693,https://www.bing.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
10.69.243.227,25/Jul/2024:14:22:16,GET /blog HTTP/2.0,502,395,https://www.twitter.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
128.75.15.122,01/Aug/2024:06:10:18,POST /signup HTTP/2.0,500,4598,https://www.twitter.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
121.92.248.243,13/Jul/2024:14:05:38,POST /about HTTP/1.0,404,659,https://www.twitter.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
220.142.141.201,22/Jul/2024:08:13:49,POST /about HTTP/1.1,301,1191,https://www.twitter.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
238.245.129.216,05/Aug/2024:13:05:32,POST /blog HTTP/1.0,400,2854,https://www.linkedin.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
9.166.65.140,31/Jul/2024:13:21:55,DELETE /blog HTTP/2.0,500,2170,https://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
181.120.42.77,30/Jul/2024:23:15:56,DELETE /home HTTP/2.0,404,3271,https://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
86.77.184.218,11/Aug/2024:05:02:58,POST /products HTTP/2.0,301,767,https://www.linkedin.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
36.101.159.135,09/Aug/2024:14:58:20,PUT /contact HTTP/2.0,404,282,https://www.linkedin.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
108.119.240.159,21/Jul/2024:15:26:17,POST /home HTTP/1.1,502,1606,https://www.linkedin.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
120.45.91.69,14/Jul/2024:01:59:46,PUT /home HTTP/2.0,200,3466,https://www.linkedin.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
124.207.193.27,18/Jul/2024:07:24:36,GET /signup HTTP/1.0,500,4977,https://www.facebook.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
43.176.219.107,13/Jul/2024:10:32:38,PUT /blog HTTP/2.0,500,3175,https://www.facebook.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
246.136.150.106,12/Jul/2024:19:27:25,DELETE /blog HTTP/1.0,301,3378,https://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
79.144.127.68,07/Aug/2024:02:34:53,GET /blog HTTP/1.0,200,1753,https://www.facebook.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
156.171.237.248,30/Jul/2024:02:02:26,GET /contact HTTP/2.0,301,2051,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
147.172.254.157,20/Jul/2024:12:37:33,PUT /about HTTP/1.0,301,3006,https://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
84.185.154.173,05/Aug/2024:01:10:14,PUT /contact HTTP/2.0,403,1280,https://www.facebook.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
53.92.225.124,28/Jul/2024:20:10:10,PUT /about HTTP/1.0,400,1291,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
234.106.157.102,29/Jul/2024:16:12:17,GET /blog HTTP/2.0,301,4523,https://www.bing.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
181.72.216.171,09/Aug/2024:02:03:49,PUT /login HTTP/2.0,400,3946,https://www.twitter.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
83.183.126.28,26/Jul/2024:15:46:29,GET /signup HTTP/2.0,502,611,https://www.linkedin.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
137.160.90.220,03/Aug/2024:10:11:30,DELETE /home HTTP/2.0,301,729,https://www.bing.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
66.127.169.147,30/Jul/2024:08:15:12,DELETE /about HTTP/1.1,400,1682,https://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
23.140.10.12,19/Jul/2024:22:47:09,GET /home HTTP/1.1,404,4246,https://www.linkedin.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
207.59.91.249,04/Aug/2024:13:21:54,PUT /signup HTTP/1.0,200,3245,https://www.linkedin.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
27.241.163.206,17/Jul/2024:15:29:56,DELETE /signup HTTP/1.1,200,718,https://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
